log_time_ns,_full_text,_type,theta,x,y
1697563591346733422,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.17495929037292,0.02961850149283643,-0.5609438605389716
1697563591352086787,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.16572864858394,0.039397014458879304,-0.5560926894220278
1697563591356605953,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.156261889656946,0.049229188251813896,-0.551324947783223
1697563591361469355,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.146616380912384,0.0591145865003398,-0.5466422238049594
1697563591367332665,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.136837139814276,0.06905270152002786,-0.5420460929713468
1697563591371398513,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.126965997173784,0.07904293023287058,-0.5375379148595798
1697563591376692026,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.1170364370458,0.08908457780347084,-0.5331189280068632
1697563591381381115,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.107067919552,0.09917694100923505,-0.5287905327973629
1697563591386843697,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.09707500673606,0.10931925445697571,-0.5245540436240598
1697563591392224886,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.087079620291455,0.1195106387772531,-0.5204103390881789
1697563591396372051,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.07710304594636,0.12975014912265687,-0.5163600750160162
1697563591401499098,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.067146481754136,0.1400368825793632,-0.5124043297896425
1697563591406638628,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.057209686574666,0.15036989387918842,-0.5085440893387672
1697563591411480230,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.04733970045549,0.16074801195628727,-0.5047787803979581
1697563591416584262,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.03759052185522,0.171169973904227,-0.5011071935725562
1697563591421310934,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.02794150722887,0.18163478400137176,-0.49753015804372624
1697563591426853566,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.01837426281326,0.1921414126202743,-0.4940483599997277
1697563591431445058,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.00894394712384,0.20268856599987706,-0.4906601931959882
1697563591436469752,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.9997178673021,0.21327486225103334,-0.48736315868250923
1697563591442028094,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.99065579384157,0.22389928442760124,-0.4841577932132034
1697563591446535679,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.98172252934984,0.23456078464151253,-0.48104445226420667
1697563591451603137,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.97298508795412,0.24525801705620892,-0.4780204228527023
1697563591457748022,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.96452630257177,0.25598954756924525,-0.4750818533937415
1697563591461705134,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.95628569164148,0.2667544038107764,-0.4722289985082733
1697563591466466716,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.94821230379867,0.27755159206431135,-0.46946188743950673
1697563591471495250,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.940386837745635,0.28837975007961114,-0.4667766420341869
1697563591476694595,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.93291138157333,0.2992374429881014,-0.46416798384544267
1697563591481285224,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.92570193527239,0.31012379071401225,-0.46163593930270147
1697563591486450629,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.91869143815501,0.32103791056734926,-0.45918025247794536
1697563591491782043,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.91196398975031,0.3319785064215435,-0.45679627159052
1697563591496683976,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.90562565374098,0.34294419768711815,-0.45447783057429986
1697563591501545855,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.89957670840548,0.3539342525484672,-0.452224754283691
1697563591506531755,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.893737279047606,0.36494791850242236,-0.45003657915777145
1697563591511558510,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.88818354808419,0.37598404324778734,-0.4479084699163293
1697563591516826170,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.88301338825224,0.38704138541808264,-0.44583412792712274
1697563591521441015,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.87812072300042,0.3981193512817135,-0.4438132585446624
1697563591526589207,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.87342535732279,0.4092173488443983,-0.4418452891866127
1697563591531629595,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.869001817005156,0.420334359582959,-0.4399253451879738
1697563591536568981,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.86494601385865,0.43146927292627446,-0.43804713033637993
1697563591541444757,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.861152313017726,0.44262164163828405,-0.4362103518110949
1697563591546452273,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85754113195733,0.45379100297151526,-0.4344144598002363
1697563591551513719,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85418696067806,0.4649764659756111,-0.4326547000008741
1697563591557041009,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85118330831915,0.4761770263821452,-0.43092494206643145
1697563591561496625,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84842707600116,0.48739235686411797,-0.42922494917934445
1697563591566692312,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84584155786622,0.4986221050107995,-0.4275542309044203
1697563591571491785,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84347428804656,0.5098655635466256,-0.42590900234914886
1697563591576402412,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.841391697667795,0.5211219352700633,-0.42428439007825147
1697563591581431366,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.839507096082464,0.5323909543155284,-0.422680138788472
1697563591586968256,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83775876437966,0.5436723522616244,-0.4210957939602587
1697563591591610757,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83620087223899,0.5549654845203278,-0.41952775606074244
1697563591596399754,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83490331499118,0.566269605825318,-0.4179713816174664
1697563591601385840,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83378795030187,0.5775845219738672,-0.41642649385446096
1697563591606723987,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83279676914396,0.5889100066892242,-0.4148927321591639
1697563591611453428,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.831961171851106,0.6002455634294205,-0.41336743396849146
1697563591616551723,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83132547981901,0.6115906060513414,-0.41184717653575087
1697563591621862974,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83082852665228,0.6229449594684517,-0.4103317602047687
1697563591626894160,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83042640907242,0.6343084357596435,-0.4088208525177149
1697563591631598670,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83013738062389,0.6456806426734641,-0.40731254124462524
1697563591636389359,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8299896803412,0.6570611218449909,-0.40580439530747076
1697563591641617090,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.829940223590896,0.6684497193063557,-0.40429621746585775
1697563591646383809,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8299572019083,0.679846263816491,-0.402787733809831
1697563591651514215,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.830059825090615,0.6912504163959855,-0.4012773737016823
1697563591656576017,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.830274440304,0.702661779264195,-0.39976314339491936
1697563591661495362,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.830566289541466,0.714080206170917,-0.39824490478490954
1697563591666678242,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.830911403804045,0.7255055517506254,-0.3967224456050172
1697563591671475185,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.831312181820344,0.7369375746993294,-0.3951949156926897
1697563591676722202,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83177650242042,0.7483760039988274,-0.39366125832535415
1697563591681616343,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8322847957193,0.7598207053569003,-0.3921213254823574
1697563591686442615,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83282263193688,0.7712715375972828,-0.3905749478646011
1697563591691584851,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83339616345809,0.7827282874875531,-0.3890214516174911
1697563591696379912,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.834015476256454,0.7941907230028955,-0.3874599998579151
1697563591701542971,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83466593085598,0.8056587146664729,-0.3858905033530209
1697563591706789488,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.835337974266906,0.8171321396583904,-0.38431284732355186
1697563591711813269,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.836028872897245,0.8286108440490368,-0.3827267659004773
1697563591716881889,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.836739269479864,0.8400946766432315,-0.3811319420087214
1697563591721776660,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83746244808224,0.8515835149258507,-0.379528296726941
1697563591726437781,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83819418288602,0.8630772427407672,-0.37791574931548805
1697563591731376988,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.838930566880144,0.8745757544160059,-0.37629426463192844
1697563591736435583,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.83966716294386,0.886078937570696,-0.3746638378606637
1697563591741421701,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84040400661812,0.8975866872328612,-0.37302440838046463
1697563591746523437,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.841140375093325,0.9090988934640656,-0.3713759337231355
1697563591751611670,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.841871062803754,0.9206154834704683,-0.369718550323078
1697563591756477915,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.842589691718246,0.9321363876232983,-0.3680524683864139
1697563591761520719,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84329962686319,0.9436615059397563,-0.36637765338738604
1697563591766485905,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84400343915779,0.9551907427904395,-0.36469409037636313
1697563591771648141,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84469305729743,0.9667240517606714,-0.3630020800691703
1697563591776464371,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.845359474584264,0.9782614041566812,-0.36130203565673885
1697563591781536019,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84600951690447,0.9898027092474303,-0.3595939375265874
1697563591786514518,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84664797392401,1.0013478793271364,-0.3578777942850634
1697563591791524363,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.847269330722206,1.0128968784304326,-0.35615391447318795
1697563591796440342,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84786621781667,1.0244496842783393,-0.3544227154580976
1697563591801415692,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84844574497653,1.0360062136906776,-0.35268420295652697
1697563591806708526,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84901341741879,1.0475663908249058,-0.3509384039302921
1697563591811490077,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.84956090151032,1.0591301969145743,-0.3491857238450971
1697563591816368784,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85007878485716,1.070697638211964,-0.34742669619126487
1697563591821371204,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.850575961801255,1.0822686401982204,-0.3456613291732522
1697563591826493781,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.851058693322436,1.0938431314268613,-0.3438896594624538
1697563591831334420,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85152270549217,1.1054210881251436,-0.3421120088886314
1697563591836538966,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85196195969122,1.11700250219812,-0.34032879856086445
1697563591841704241,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.852384014961,1.1285873071801673,-0.33854005479224625
1697563591846594996,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85279425426091,1.1401754394007497,-0.3367458231979269
1697563591851412321,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.853184693851446,1.1517668906369474,-0.33494651052804947
1697563591856647984,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85354730655986,1.1633616848201846,-0.33314263898007535
1697563591861780052,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85388908975765,1.1749597468670847,-0.331334234900569
1697563591866791942,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.854217422144636,1.1865610273322367,-0.3295213356702099
1697563591871349195,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85452857537988,1.1981655018070898,-0.32770422941158994
1697563591876581690,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.854818342583606,1.2097731683438417,-0.32588328168243536
1697563591881421354,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85509306291727,1.2213839686577588,-0.32405852700846827
1697563591886841634,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85535752893469,1.232997849596319,-0.3222300130875658
1697563591891401329,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.855606611998255,1.2446147967306547,-0.3203980454440452
1697563591896514586,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.855834969342624,1.25623481865558,-0.31856301087740263
1697563591901365447,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85604835512334,1.267857857240597,-0.3167249386525883
1697563591906769858,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.856251711524784,1.2794838648083837,-0.3148838691813483
1697563591911702254,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85643806352732,1.2911128364541244,-0.3130401524685813
1697563591916544812,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.856600404766674,1.3027447946327677,-0.31119423659231804
1697563591921526294,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85674557374442,1.3143796858432015,-0.30934614257669846
1697563591926890634,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8568789823974,1.326017464522712,-0.30749590923813064
1697563591931480534,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85699892960207,1.337658111016114,-0.30564374982930353
1697563591936694436,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85710238312953,1.3493016153461008,-0.30378993683289346
1697563591941742746,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85719486883415,1.3609479370333348,-0.3019345012776994
1697563591946620519,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85727949632225,1.3725970295899295,-0.3000774887296768
1697563591951837079,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85735363464075,1.3842488773301949,-0.29821910555931935
1697563591956654580,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85741412251021,1.3959034771202206,-0.29635961062590965
1697563591961507481,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85746467071787,1.407560782035528,-0.29449903328397226
1697563591966379947,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85750850978625,1.4192207525597909,-0.292637408372593
1697563591971743742,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.857545785921445,1.430883358723417,-0.29077483664609427
1697563591976479810,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.857576273100875,1.4425485772398277,-0.28891143806964603
1697563591981438382,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85760159061369,1.4542163637369363,-0.2870472451770455
1697563591986444220,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8576237819573,1.4658866830852157,-0.28518228688007397
1697563591991425423,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.857641448252416,1.4775595099080492,-0.28331667169172386
1697563591996305202,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85765258674688,1.489234822118511,-0.2814505340024746
1697563592001566004,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85765913444356,1.5009125808352608,-0.2795838922658684
1697563592006969253,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.8576627541433,1.5125927505078578,-0.27771676709469006
1697563592011440629,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85766343293042,1.524275296855635,-0.275849207286161
1697563592016897912,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85766107255614,1.535960189419523,-0.27398126844600107
1697563592021617605,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85765657646821,1.547647391691167,-0.27211296885292413
1697563592026488205,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.857650822410584,1.559336869783459,-0.27024432569320084
1697563592031356171,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85771748662964,1.5710282170774907,-0.2683731101832481
1697563592036737815,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85793160774215,1.5827208939149027,-0.2664963120811483
1697563592041415450,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85825238154015,1.5944149019042582,-0.2646141367637995
1697563592046753169,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.858649514167546,1.606110211636676,-0.26272660206741255
1697563592051705809,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.85927602878576,1.6178057660541059,-0.2608282401399732
1697563592056817523,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.86029854298165,1.6295001573775811,-0.2589115839537837
1697563592061701450,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.861606459751556,1.6411934224570408,-0.2569769136259906
1697563592067282027,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.86311830518221,1.6528855077323272,-0.25502406062624555
1697563592071300323,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.86503046926422,1.6645745051504037,-0.25304477544378423
1697563592076664960,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.86757760882688,1.6762578588742372,-0.2510276168725861
1697563592081399416,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.87058748748388,1.6879355645204472,-0.2489725500629822
1697563592086586415,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.87393092876341,1.6996074520183724,-0.24687897167713205
1697563592091828113,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.877768541185496,1.7112710323182307,-0.24473828285551083
1697563592096723469,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.88231726934325,1.7229228994246455,-0.24253850915575917
1697563592101457958,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.887396497965234,1.7345628099110582,-0.24027891195155096
1697563592106531311,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.89286621993126,1.7461903362654498,-0.23795836731281375
1697563592111311392,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.89886095585886,1.7578022842675125,-0.23556851080691016
1697563592116594418,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.90558252273496,1.7693942728476733,-0.23309774799399297
1697563592121757841,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.91286442513777,1.780965669738585,-0.23054477705723328
1697563592126651885,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.92057408912196,1.7925156781723506,-0.22790810787236537
1697563592131518994,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.92878907273826,1.8040407652762835,-0.2251810210821002
1697563592136373739,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.93764994809111,1.8155361705519777,-0.22235441555064467
1697563592141504482,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.94702412795839,1.8270007965553445,-0.21942675388955638
1697563592146626449,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.95680177900466,1.8384334037992525,-0.21639648606454015
1697563592151330330,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.9670303442081,1.8498301064502325,-0.21325843433436428
1697563592156747908,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.97781036842914,1.8611858120743314,-0.21000578849402982
1697563592161606163,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,37.989040121939,1.8724989888600108,-0.20663715232480864
1697563592166584456,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.00063221779069,1.8837679852600793,-0.20315120432395609
1697563592171529872,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.012612863894454,1.89498868304099,-0.19954430117282843
1697563592176786581,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.02505003292242,1.9061558411613033,-0.19581179553396397
1697563592181484948,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.037865792838296,1.9172675654288736,-0.19195266522961188
1697563592186600837,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.050992944063786,1.928321882019106,-0.1879659922658824
1697563592191690632,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.0644417901843,1.9393146291199035,-0.18384957262581175
1697563592196532067,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.07825174532121,1.9502406525947054,-0.17960069934761624
1697563592201593065,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.09236542742944,1.9610978211356254,-0.1752188278265678
1697563592206466073,"# geometry_msgs/Pose2D
float64 x
float64 y
float64 theta",geometry_msgs/Pose2D,38.10673130703293,1.9718839398124184,-0.17070353694768897
